USERID,SHOPID,ARRIVAL_TIME
534.000,10508.000,20140809111739
2723.000,10508.000,20140809121208
917.000,10508.000,20140809110316
2318.000,10510.000,20140809105419
2318.000,10510.000,20140816100013
2318.000,10510.000,20140816122814
2318.000,10510.000,20140816170104
2318.000,10510.000,20140809113813
997.000,10515.000,20140809120145
1330.000,10534.000,20140809124727
2318.000,10534.000,20140809165039
2001.000,10534.000,20140816110755
1126.000,10534.000,20140816132710
2803.000,10554.000,20140809120845
692.000,10554.000,20140816110422
1616.000,10560.000,20140816114212
1647.000,10560.000,20140809152119
1409.000,10560.000,20140809142015
456.000,10560.000,20140816150951
249.000,10576.000,20140809161331
2658.000,10576.000,20140816112543
1934.000,10576.000,20140816144601
271.000,10576.000,20140816120153
2001.000,10595.000,20140816155856
2001.000,10595.000,20140816185832
2289.000,10595.000,20140816160021
2289.000,10595.000,20140816191417
322.000,10604.000,20140816131732
748.000,10604.000,20140816123226
76.000,10610.000,20140809175959
954.000,10610.000,20140809151801
1048.000,10610.000,20140809112335
2532.000,10610.000,20140816173722
2861.000,10610.000,20140816104321
2861.000,10610.000,20140816172420
2035.000,10610.000,20140816190246
291.000,10610.000,20140816165327
649.000,10610.000,20140816111851
1048.000,10610.000,20140816181935
2536.000,10610.000,20140809174332
663.000,10610.000,20140816142149
2221.000,10610.000,20140809180001
1796.000,10610.000,20140809161133
2848.000,10625.000,20140809140457
383.000,10634.000,20140816165915
1776.000,10635.000,20140816124439
403.000,10648.000,20140809193100
1190.000,10648.000,20140816115102
1190.000,10648.000,20140809170344
1190.000,10648.000,20140809122800
2619.000,10657.000,20140816165503
403.000,10657.000,20140816143754
2112.000,10665.000,20140816183751
2582.000,10665.000,20140816112558
2112.000,10665.000,20140816190322
2191.000,10679.000,20140809113606
2227.000,10679.000,20140816181925
2038.000,10679.000,20140816185726
1179.000,10746.000,20140809104838
17.000,10746.000,20140816121127
709.000,10761.000,20140816120624
2134.000,10770.000,20140816190208
1149.000,10774.000,20140809190641
483.000,10774.000,20140816185743
2564.000,10782.000,20140816135048
2324.000,10782.000,20140809171543
690.000,10799.000,20140816153654
207.000,10813.000,20140816110504
2878.000,10831.000,20140816174531
42.000,10831.000,20140809132154
42.000,10831.000,20140809153357
2878.000,10831.000,20140816184640
42.000,10831.000,20140809125447
808.000,10862.000,20140816125449
962.000,10863.000,20140809121820
808.000,10874.000,20140809172656
1211.000,10879.000,20140816115636
1211.000,10879.000,20140816164400
284.000,10879.000,20140816190436
2454.000,10879.000,20140816113727
808.000,10922.000,20140809132621
1988.000,10935.000,20140816112214
1406.000,10972.000,20140816163558
2115.000,10985.000,20140816133259
546.000,11011.000,20140816102659
1368.000,11011.000,20140816143542
2198.000,11011.000,20140816174124
1511.000,11019.000,20140816193800
988.000,11019.000,20140809182801
2833.000,11019.000,20140809100905
1885.000,11027.000,20140816152047
2019.000,11039.000,20140816174900
1621.000,11145.000,20140816105040
2780.000,11145.000,20140816103735
53.000,11180.000,20140816134857
265.000,11200.000,20140816151446
2471.000,11200.000,20140816133518
1522.000,11217.000,20140816140221
2711.000,11231.000,20140809182503
639.000,11251.000,20140816120346
1885.000,11273.000,20140809110235
1560.000,11274.000,20140816135234
130.000,11282.000,20140809153829
130.000,11282.000,20140809162158
130.000,11282.000,20140809100450
130.000,11282.000,20140809143614
130.000,11282.000,20140809133603
130.000,11282.000,20140809113112
130.000,11282.000,20140809181832
573.000,11297.000,20140809154639
831.000,11308.000,20140816171122
908.000,11315.000,20140816182723
2114.000,11315.000,20140809191243
2354.000,11315.000,20140816134216
2077.000,11327.000,20140809171741
1334.000,11327.000,20140809163252
1775.000,11327.000,20140816144214
1862.000,11327.000,20140816184129
945.000,11327.000,20140816181344
945.000,11385.000,20140816153129
597.000,11385.000,20140816121900
1862.000,11402.000,20140816174747
703.000,11437.000,20140816131304
1127.000,11449.000,20140816100329
278.000,11506.000,20140809125310
2779.000,11512.000,20140809174419
391.000,11512.000,20140809175024
919.000,11512.000,20140809114642
2146.000,11518.000,20140816154438
1517.000,11559.000,20140809144915
2568.000,11565.000,20140816194613
2568.000,11565.000,20140816170409
2409.000,11565.000,20140809172750
382.000,11574.000,20140816165522
1743.000,11574.000,20140816101254
60.000,11574.000,20140816110707
1743.000,11574.000,20140809125634
1743.000,11574.000,20140809194720
2574.000,11640.000,20140816124118
2838.000,11640.000,20140816185955
2838.000,11640.000,20140816164315
2838.000,11640.000,20140816155103
2612.000,11640.000,20140816123441
935.000,11640.000,20140809121000
935.000,11640.000,20140809145604
731.000,11640.000,20140809140753
2169.000,11640.000,20140816110520
2738.000,11640.000,20140816121117
1298.000,11640.000,20140809113730
1298.000,11640.000,20140809123339
1298.000,11640.000,20140809141308
1298.000,11640.000,20140809150929
1298.000,11640.000,20140809185527
1529.000,11640.000,20140809120938
1889.000,11640.000,20140809100810
2239.000,11640.000,20140809153517
2239.000,11640.000,20140809163128
2299.000,11640.000,20140809185117
731.000,11640.000,20140816155712
731.000,11640.000,20140816170543
1319.000,11640.000,20140816192817
981.000,11640.000,20140816103014
1593.000,11640.000,20140816155024
1593.000,11640.000,20140816161012
115.000,11640.000,20140816162745
115.000,11640.000,20140816180230
467.000,11640.000,20140816115321
467.000,11640.000,20140816132505
467.000,11640.000,20140816140311
467.000,11640.000,20140816155447
2612.000,11640.000,20140816113925
555.000,11654.000,20140816160228
1743.000,11658.000,20140809174153
2086.000,11658.000,20140816185817
1743.000,11658.000,20140816175141
151.000,11704.000,20140816154851
1809.000,11704.000,20140809104307
2086.000,11725.000,20140816164651
151.000,11759.000,20140809112041
1743.000,11759.000,20140816163854
1743.000,11759.000,20140809142008
1743.000,11759.000,20140809151931
2784.000,11759.000,20140809121517
2738.000,11759.000,20140816183547
1988.000,11777.000,20140816162159
1950.000,11825.000,20140809173136
1630.000,11848.000,20140816112843
2422.000,11849.000,20140816161150
2397.000,11849.000,20140816123807
1406.000,11849.000,20140816122757
2215.000,11850.000,20140809190050
310.000,11895.000,20140809160452
474.000,11899.000,20140816135329
1505.000,11902.000,20140809151550
829.000,11910.000,20140816142335
1108.000,11910.000,20140809171724
141.000,11930.000,20140809170203
2284.000,11931.000,20140816110608
579.000,11931.000,20140816164808
2284.000,11931.000,20140816193233
2118.000,11932.000,20140809112723
2118.000,11932.000,20140816165028
2446.000,11948.000,20140816163240
2711.000,11958.000,20140809125311
