NAME,LONGITUDE,LATITUDE,CLASSIFICATION,ID
拿渡麻辣香锅(八方购物中心店),115.921,39.215,6,4746.0
兰州牛肉拉面,115.772,39.219,6,4747.0
云南过桥米线(开放路),115.81200000000001,39.268,6,4748.0
瑞祥饺子馆,115.81700000000001,39.264,6,4749.0
可心家常菜,115.802,39.265,6,4750.0
金太阳自助餐厅,115.79,39.274,6,4751.0
天津风味烧饼(兴华东路),115.803,39.278,6,4752.0
乡情农家院,115.891,39.313,6,4753.0
君悦食府,115.92399999999999,39.216,6,4754.0
姐弟俩土豆粉,115.81200000000001,39.269,6,4755.0
秋生饭店,115.78399999999999,39.275,6,4756.0
同福1982食尚火锅,115.822,39.268,6,4757.0
兰州特色牛肉拉面,115.804,39.278,6,4758.0
福聚园馒头店,115.81299999999999,39.273,6,4759.0
新欣饭店,115.79,39.274,6,4760.0
忆来香早点,115.81200000000001,39.272,6,4761.0
来德福饭店,115.811,39.268,6,4762.0
沟头张驴肉馆,115.805,39.265,6,4763.0
浩海商务酒店-餐厅,115.81,39.277,6,4764.0
河间驴肉火烧,115.76899999999999,39.215,6,4765.0
一捞火锅定兴no.1,115.81200000000001,39.275,6,4766.0
一碗居家常菜,115.805,39.268,6,4767.0
哈尔滨农家饭庄,115.802,39.264,6,4768.0
马健烧烤火锅城,115.81,39.266999999999996,6,4769.0
福海双捞,115.802,39.268,6,4770.0
艳丽饭店,115.818,39.272,6,4771.0
三峡石锅鱼,115.795,39.275999999999996,6,4772.0
聚鑫饭店,115.81200000000001,39.271,6,4773.0
王国强馅饼店,115.79700000000001,39.275999999999996,6,4774.0
旺盛饭店,115.72200000000001,39.139,6,4775.0
许家大眼驴肉,115.72399999999999,39.143,6,4776.0
河间正宗驴肉火烧店,115.821,39.263000000000005,6,4777.0
利兴饭店,115.786,39.275,6,4778.0
海滨饭店,115.774,39.282,6,4779.0
忠恕村火锅,115.821,39.266,6,4780.0
汇丰饭店,115.805,39.266999999999996,6,4781.0
天福饭店,115.87200000000001,39.243,6,4782.0
陕西大刀凉皮店,115.792,39.277,6,4783.0
大钟寺美食广场,115.807,39.27,6,4784.0
河间正宗驴肉火烧,115.81700000000001,39.275,6,4785.0
源兴斋糕点,115.805,39.265,6,4786.0
西安西馆,115.79799999999999,39.272,6,4787.0
北河饭店老张火锅,115.772,39.223,6,4788.0
金才饭店,115.696,39.284,6,4789.0
永秀茶,115.77,39.217,6,4790.0
星云饭店,115.772,39.221,6,4791.0
佳朋饭店,115.821,39.266999999999996,6,4792.0
顺兴斋,115.819,39.259,6,4793.0
白子驴肉馆,115.72200000000001,39.139,6,4794.0
兴华饺子馆,115.81200000000001,39.266999999999996,6,4795.0
安徽正宗牛肉板面(园丁康居小区西北),115.78,39.275999999999996,6,4796.0
浩海粥道家常菜,115.816,39.263000000000005,6,4797.0
鼎福临台湾火锅(定兴店),115.821,39.264,6,4798.0
清香阁茶艺,115.81,39.275999999999996,6,4799.0
德旺香,115.811,39.266,6,4800.0
伊清斋,115.792,39.274,6,4801.0
麦香村蛋糕店,115.791,39.275999999999996,6,4802.0
田老师红烧肉,115.81299999999999,39.269,6,4803.0
清真正宗兰州拉面,115.805,39.265,6,4804.0
老台门汤包(国泰街),115.81200000000001,39.268,6,4805.0
同福1928食尚火锅,115.822,39.268,6,4806.0
大韩炭火烤肉,115.814,39.275,6,4807.0
悦来饭店,115.87299999999999,39.243,6,4808.0
定兴县医院-餐厅,115.809,39.269,6,4809.0
鑫宇饭店,115.875,39.243,6,4810.0
彤毅久久鸭,115.805,39.266,6,4811.0
安徽正宗牛羊肉板面,115.816,39.264,6,4812.0
砂锅居,115.81700000000001,39.269,6,4813.0
麦麦提阿卜拉烧烤店,115.809,39.275999999999996,6,4814.0
正宗兰州牛肉拉面,115.805,39.265,6,4815.0
新华饭店,115.904,39.243,6,4816.0
好来吃烧烤涮,115.81700000000001,39.265,6,4817.0
韩相阁烤肉,115.82,39.262,6,4818.0
惠友购物广场定兴店-美食城,115.811,39.27,6,4819.0
聚贤饭店,115.81700000000001,39.26,6,4820.0
刘家小厨饭店,115.81700000000001,39.259,6,4821.0
浩海快餐酒店,115.807,39.271,6,4822.0
大沟饭店,115.78399999999999,39.233000000000004,6,4823.0
建国饭店(仁和医院东南),115.72200000000001,39.14,6,4824.0
东兴涮肚,115.861,39.243,6,4825.0
怡来饺子馆,115.90700000000001,39.243,6,4826.0
北方饭店(北河国土资源所信访服务中心南),115.772,39.222,6,4827.0
自助烤肉,115.822,39.266999999999996,6,4828.0
蜜之塘,115.50299999999999,38.863,6,4829.0
waiting for you 时尚餐厅,115.541,38.876999999999995,6,4830.0
皇城羊蝎子,115.499,38.866,6,4831.0
热浪韩式烤肉,115.512,38.908,6,4832.0
德克士(银座商城店),115.494,38.867,6,4833.0
细味,115.469,38.874,6,4834.0
老黑猫,115.5,38.868,6,4835.0
团子大家族,115.50200000000001,38.866,6,4836.0
曹老大驴肉馆,115.46799999999999,38.874,6,4837.0
好滋味(军校广场店),115.537,38.872,6,4838.0
福之田素食自助,115.46700000000001,38.895,6,4839.0
奋斗1979,115.50299999999999,38.863,6,4840.0
德克士(恒通大厦店),115.475,38.893,6,4841.0
百草园,115.51799999999999,38.878,6,4842.0
秦云老太婆摊摊面,115.494,38.866,6,4843.0
丽景阁自助烤肉,115.662,39.021,6,4844.0
稻香村(永华南大街),115.50200000000001,38.863,6,4845.0
勿忘我(永华南大街),115.50399999999999,38.872,6,4846.0
精工西饼屋(竞秀店),115.475,38.883,6,4847.0
绿叶火锅城,115.47399999999999,38.874,6,4848.0
前街57号,115.506,38.869,6,4849.0
新食典·味道餐饮,115.524,38.883,6,4850.0
时尚客(天鹅路店),115.46799999999999,38.897,6,4851.0
吉吉熊意式休闲餐厅(华创店),115.494,38.866,6,4852.0
德克士(保定商场店),115.505,38.865,6,4853.0
呷脯呷脯,115.47399999999999,38.9,6,4854.0
多乐多蛋糕店,115.50399999999999,38.871,6,4855.0
哈根达斯(万博店),115.476,38.883,6,4856.0
玛喜达韩国年糕料理(华创店),115.49600000000001,38.865,6,4857.0
肯德基(裕华餐厅),115.50200000000001,38.865,6,4858.0
绿萝湾郭家怡园,115.51,38.868,6,4859.0
无穷花(军校店),115.54,38.876999999999995,6,4860.0
永和豆浆(朝阳南大街店),115.475,38.891999999999996,6,4861.0
霸道烧烤,115.50399999999999,38.891999999999996,6,4862.0
圣马丁南美烤肉自助,115.475,38.876999999999995,6,4863.0
蜜之塘喜福会甜品(永华北大街店),115.51,38.887,6,4864.0
鲜芋仙(保广店),115.47399999999999,38.9,6,4865.0
相家重庆老火锅,115.48,38.898,6,4866.0
十六弄(外滩店),115.477,38.897,6,4867.0
一品居(朝阳南大街),115.473,38.861999999999995,6,4868.0
旧时光咖啡馆,115.50200000000001,38.876999999999995,6,4869.0
星巴克(华创店),115.495,38.866,6,4870.0
鲜芋仙(万博店),115.476,38.883,6,4871.0
小苗饺子(七一店),115.486,38.888000000000005,6,4872.0
玛喜达韩式年糕火锅(万博店),115.476,38.883,6,4873.0
等你光影餐吧,115.49700000000001,38.903,6,4874.0
苏家金饼驴肉小吃红旗路老店,115.525,38.87,6,4875.0
老吴家(龙座店),115.47399999999999,38.907,6,4876.0
花椒树,115.49700000000001,38.865,6,4877.0
巴山川菜馆,115.477,38.891999999999996,6,4878.0
巴迪卡比萨烤肉自助餐厅,115.50299999999999,38.864000000000004,6,4879.0
彤德莱火锅(东风路店),115.48700000000001,38.879,6,4880.0
小苗饺子(复兴中路),115.51100000000001,38.900999999999996,6,4881.0
小肥羊(五四路店),115.499,38.881,6,4882.0
金保定,115.46600000000001,38.884,6,4883.0
石记餐厅,115.51,38.893,6,4884.0
珍碳时尚火锅乐凯大街店,115.45700000000001,38.896,6,4885.0
味多美(保百购物广场店),115.47399999999999,38.900999999999996,6,4886.0
啤酒炸鸡,115.51299999999999,38.906,6,4887.0
鸿记煌三汁焖锅（新天地美食）,115.476,38.876999999999995,6,4888.0
老保定家常菜(五四中路),115.509,38.879,6,4889.0
第一佳大鸡排,115.5,38.865,6,4890.0
关东街33号,115.544,38.884,6,4891.0
吉野家(保定华创店),115.49600000000001,38.865,6,4892.0
砂锅堂,115.469,38.896,6,4893.0
阳光永和豆浆,115.475,38.875,6,4894.0
精工西饼屋乐凯总店,115.456,38.891999999999996,6,4895.0
麦当劳(保定茂业店),115.475,38.876999999999995,6,4896.0
雪花餐厅,115.478,38.902,6,4897.0
苏塔斯韩式烤肉,115.51,38.866,6,4898.0
老吴家(恒通店),115.475,38.893,6,4899.0
袁大头酱肉火烧,115.473,38.882,6,4900.0
老作坊家常菜,115.484,38.852,6,4901.0
重庆烤鱼王,115.471,38.874,6,4902.0
多乐多饼屋(西苑店),115.50299999999999,38.893,6,4903.0
摸错门牛肚火锅,115.50299999999999,38.868,6,4904.0
权金城(华创店),115.49600000000001,38.865,6,4905.0
巫山烤全鱼(世家金街店),115.46,38.898,6,4906.0
蜜之塘喜福会甜品(天鹅中路店),115.484,38.896,6,4907.0
稻香村(五四中路店),115.505,38.88,6,4908.0
甜园,115.458,38.912,6,4909.0
秀兰坊西餐厅,115.456,38.873000000000005,6,4910.0
咱村东北农家饭店,115.478,38.884,6,4911.0
小外时尚餐厅,115.51,38.908,6,4912.0
美食乡(向阳南大街),115.46700000000001,38.87,6,4913.0
马三喜兰州牛肉面(保定永华店),115.50200000000001,38.866,6,4914.0
鼎悦自助烤肉,115.348,38.964,6,4915.0
周黑鸭(裕隆街店),115.477,38.874,6,4916.0
新丰饼行,115.495,38.869,6,4917.0
无穷花烧肉华北电力大学店,115.51,38.884,6,4918.0
煎饼卷大葱,115.411,38.88,6,4919.0
暗香咖啡,115.50299999999999,38.864000000000004,6,4920.0
棒!约翰(茂业店),115.475,38.879,6,4921.0
肯德基(青年餐厅),115.508,38.879,6,4922.0
肯德基(朝阳餐厅),115.475,38.878,6,4923.0
伊美轩清真餐厅,115.514,38.861999999999995,6,4924.0
绿茵阁西餐厅,115.475,38.891,6,4925.0
彤德莱火锅(青年路店),115.506,38.874,6,4926.0
瓦罐香沸,115.501,38.861999999999995,6,4927.0
哈妮蛋糕坊(时代店),115.47200000000001,38.882,6,4928.0
金三顺紫菜包饭,115.573,38.888000000000005,6,4929.0
糖葫芦王,115.506,38.864000000000004,6,4930.0
青岛甜甜涮,115.535,38.875,6,4931.0
蜜之塘喜福会甜品(东新街店),115.512,38.864000000000004,6,4932.0
多乐多饼屋(阳光北大街),115.488,38.891999999999996,6,4933.0
遇见餐厅(华创店),115.494,38.866,6,4934.0
7080,115.50299999999999,38.863,6,4935.0
走西口削面坊(天鹅路店),115.477,38.897,6,4936.0
一哥港式茶餐厅,115.476,38.876,6,4937.0
杜斯惟特西饼屋(莲池店),115.506,38.861,6,4938.0
仙客来,115.509,38.872,6,4939.0
精工西饼屋(农大店),115.485,38.857,6,4940.0
宝利来蛋糕店,115.47,38.899,6,4941.0
红泥尚品火锅,115.494,38.824,6,4942.0
丽格绣家宴,115.505,38.902,6,4943.0
大地何记红焖羊肉馆西苑店,115.50399999999999,38.896,6,4944.0
疯狂麻辣烫火锅,115.507,38.867,6,4945.0
玲珑小镇恒祥店,115.50299999999999,38.899,6,4946.0
飘香石锅鱼,115.508,38.852,6,4947.0
精工西饼屋(花园店),115.46700000000001,38.872,6,4948.0
黄记煌三汁焖锅(保百购物广场店),115.47399999999999,38.9,6,4949.0
拿渡麻辣香锅(锦观城店),115.508,38.905,6,4950.0
精工西饼屋,115.537,38.876999999999995,6,4951.0
一心面,115.501,38.875,6,4952.0
新辣道梭边鱼(保定万博店),115.475,38.883,6,4953.0
魏家凉皮(北河沿店),115.501,38.875,6,4954.0
红仁轩,115.458,38.897,6,4955.0
星巴克(保定先天下广场店),115.476,38.896,6,4956.0
方燕烤猪蹄(莲池南大街店),115.508,38.867,6,4957.0
上岛咖啡(保定店),115.475,38.893,6,4958.0
爱尚榴莲(茂业店),115.476,38.879,6,4959.0
正一味(万博广场店),115.476,38.883,6,4960.0
炸鸡情侣(万博店),115.476,38.883,6,4961.0
蜀香石锅鱼(世家花园店),115.46,38.899,6,4962.0
蜀馨居,115.49700000000001,38.89,6,4963.0
精工西饼屋(裕华店),115.521,38.861,6,4964.0
福熙鼎铁锅炖大鱼(复兴中路),115.485,38.902,6,4965.0
沫沫主题餐厅,115.48700000000001,38.86,6,4966.0
马莉餐厅(长城南大街),115.514,38.861999999999995,6,4967.0
晋老头餐厅（金台驿街店）,115.494,38.867,6,4968.0
鲜一方海鲜城,115.539,38.887,6,4969.0
陈阿婆鱼火锅,115.476,38.879,6,4970.0
可可町寿司铺(万博店),115.476,38.883,6,4971.0
汉堡王(万博城),115.476,38.883,6,4972.0
澳门豆捞(保定朝阳路店),115.47399999999999,38.911,6,4973.0
精工西饼屋(恒祥北大街店),115.50200000000001,38.895,6,4974.0
蜜之塘喜福会甜品(凤凰城店),115.537,38.882,6,4975.0
天下第一粉(华电一校店),115.509,38.882,6,4976.0
达子烤羊腿NO.1,115.488,38.894,6,4977.0
金记酿皮(万博店),115.477,38.884,6,4978.0
天妙客,115.537,38.875,6,4979.0
黄记煌三汁焖锅(华创店),115.49600000000001,38.865,6,4980.0
精工西饼屋(五四中路店),115.506,38.88,6,4981.0
城市农夫茶餐厅,115.53399999999999,38.876999999999995,6,4982.0
鼎极食尚火锅总店,115.46799999999999,38.879,6,4983.0
必胜客(保百餐厅),115.475,38.899,6,4984.0
天祎巫山烤鱼(锦观城店),115.507,38.905,6,4985.0
面禾谷,115.505,38.87,6,4986.0
吉吉熊意式休闲餐厅,115.476,38.883,6,4987.0
巫山烤全鱼(裕华西路店),115.512,38.864000000000004,6,4988.0
吉野家(保定时代店),115.475,38.878,6,4989.0
李先生(朝阳南大街),115.476,38.876999999999995,6,4990.0
奋斗1979(双彩店),115.527,38.891,6,4991.0
豪悦客,115.65100000000001,39.025,6,4992.0
崔大炮,115.52600000000001,38.876999999999995,6,4993.0
金卯白肉罩火烧,115.506,38.861999999999995,6,4994.0
杨国福麻辣烫(店),115.50200000000001,38.865,6,4995.0
串串厨房,115.475,38.898,6,4996.0
必胜客(保定万博店),115.476,38.883,6,4997.0
旺火铁锅居,115.485,38.861999999999995,6,4998.0
一招鲜火锅城总店,115.47,38.884,6,4999.0
哈妮蛋糕,115.514,38.871,6,5000.0
陇家人酸菜牛肉拉面,115.505,38.905,6,5001.0
卓正国际酒店餐厅,115.572,38.882,6,5002.0
森迪意大利风味餐厅,115.46600000000001,38.891,6,5003.0
渝新干锅辣鸭头(新北街店),115.512,38.878,6,5004.0
肯德基(华创餐厅),115.49600000000001,38.865,6,5005.0
粉嘟嘟快餐厅,115.52600000000001,38.876999999999995,6,5006.0
乔东家脆皮火烧,115.491,38.867,6,5007.0
麦当劳(保定东风路店),115.49799999999999,38.875,6,5008.0
串串厨房（华路店）,115.507,38.864000000000004,6,5009.0
壹零叁假日店,115.51,38.893,6,5010.0
韩城烤肉,115.48899999999999,38.866,6,5011.0
巫山烤全鱼(徐水分店),115.646,39.021,6,5012.0
徹思叔叔烘焙工坊,115.477,38.896,6,5013.0
蓝色时光休闲餐厅,115.515,38.868,6,5014.0
金记酿皮双胜店,115.51700000000001,38.882,6,5015.0
平安园韩国烤肉,115.509,38.894,6,5016.0
李先生(裕华西路),115.48899999999999,38.867,6,5017.0
伊帆回转寿司,115.476,38.883,6,5018.0
金记酿皮(裕华西路店),115.512,38.864000000000004,6,5019.0
继福园羊蝎子,115.465,38.896,6,5020.0
渝新干锅辣鸭头（永华店）,115.51,38.884,6,5021.0
拿渡麻辣香锅(同美店),115.476,38.898,6,5022.0
水煮达人回转自助小火锅,115.32700000000001,38.954,6,5023.0
开口笑饺子(西苑店),115.505,38.896,6,5024.0
鹤乡第一炖,115.461,38.883,6,5025.0
好滋味(西苑店),115.50299999999999,38.896,6,5026.0
川味当家,115.485,38.902,6,5027.0
花屋敷,115.485,38.821999999999996,6,5028.0
老吴家,115.46700000000001,38.867,6,5029.0
老诚一锅羊蝎子火锅,115.51,38.887,6,5030.0
林府家面,115.50299999999999,38.897,6,5031.0
食尚晋老头(新畿辅店),115.456,38.869,6,5032.0
第一佳大鸡排(万博店),115.475,38.883,6,5033.0
千烧百味,115.49,38.902,6,5034.0
一麻一辣(保定先天下店),115.476,38.896,6,5035.0
烽火堂馋嘴干锅,115.488,38.891999999999996,6,5036.0
串串厨房(华创店),115.49600000000001,38.865,6,5037.0
慕侬风味餐吧,115.476,38.879,6,5038.0
由你坐煮,115.507,38.865,6,5039.0
蒸香鸭,115.488,38.885999999999996,6,5040.0
康乐饼屋(五四东路店),115.51700000000001,38.878,6,5041.0
第一春锅台院,115.461,38.826,6,5042.0
艾米甜品那约文华店,115.507,38.879,6,5043.0
鱼米香饭店(雁翎东路),115.944,38.937,6,5044.0
老口味(雁翎西路店),115.936,38.939,6,5045.0
老陈一锅,115.936,38.939,6,5046.0
淀水渔乡,115.944,38.937,6,5047.0
大军饭店,115.94,38.942,6,5048.0
时尚客牛排,115.941,38.934,6,5049.0
香辣虾火锅(育才西路),115.935,38.942,6,5050.0
肯拉姆,115.93700000000001,38.942,6,5051.0
好滋味(雁翎西路店),115.934,38.939,6,5052.0
好美滋,115.94,38.935,6,5053.0
哈萨里披萨牛排汉堡,115.934,38.939,6,5054.0
葛灯宝西餐厅(建设大街),115.94,38.942,6,5055.0
三品鱼火锅,115.934,38.935,6,5056.0
稻香村(安新店),115.94,38.942,6,5057.0
脑袋祥饭店,115.93299999999999,38.942,6,5058.0
同仁饭店,115.94200000000001,38.937,6,5059.0
李松四季鲜奶吧(政通街店),115.93799999999999,38.942,6,5060.0
四季爆肚涮肉,115.93799999999999,38.946999999999996,6,5061.0
渔家乐饭店,115.96799999999999,38.951,6,5062.0
永和豆浆(安新店),115.94,38.931999999999995,6,5063.0
全家福饭店,115.928,38.93,6,5064.0
立新包子铺,115.93799999999999,38.938,6,5065.0
杜氏大酒店,115.94,38.945,6,5066.0
天赐福过桥米线,115.94,38.931999999999995,6,5067.0
五福楼总店,115.94,38.948,6,5068.0
鱼香村饭庄,115.978,38.944,6,5069.0
岸上人家,115.949,38.936,6,5070.0
肥羊火锅,115.941,38.938,6,5071.0
怡兴楼大酒店,115.944,38.937,6,5072.0
白洋淀农家院淀边旅馆,115.979,38.943000000000005,6,5073.0
新风饭店,115.84700000000001,38.98,6,5074.0
金记酿皮(安新店),115.93799999999999,38.928000000000004,6,5075.0
天圣元酒店,115.854,38.979,6,5076.0
胖仔米线(康欣园小区东北),115.941,38.935,6,5077.0
茂源小吃,115.939,38.938,6,5078.0
保定驴肉火烧,115.93700000000001,38.938,6,5079.0
一家人鱼馆,115.87200000000001,38.889,6,5080.0
阿迪烤吧,115.94200000000001,38.937,6,5081.0
怡景法式铁板烧,115.932,38.939,6,5082.0
月光饭店,115.941,38.941,6,5083.0
端村一锅鲜,115.93299999999999,38.935,6,5084.0
砂锅居(建设大街),115.94,38.946,6,5085.0
中六美食园,115.94200000000001,38.974000000000004,6,5086.0
雅适府木火铁锅炖活鱼,115.939,38.952,6,5087.0
德克士(安新店),115.941,38.934,6,5088.0
大无缝宾馆,115.96799999999999,38.95,6,5089.0
正禾银捞,115.93,38.933,6,5090.0
晓荷居酒店,115.94,38.945,6,5091.0
芦苇荡,115.944,38.935,6,5092.0
金百合,115.93700000000001,38.923,6,5093.0
二水风味小吃,115.978,38.944,6,5094.0
桥头饭庄,115.939,38.951,6,5095.0
香味园饭馆,115.93799999999999,38.934,6,5096.0
端村鱼锅,115.945,38.952,6,5097.0
富豪烧烤城,115.943,38.938,6,5098.0
同群饭店,115.83200000000001,38.982,6,5099.0
佳美过桥米线,115.93799999999999,38.928000000000004,6,5100.0
迷幻酒吧,115.93299999999999,38.941,6,5101.0
谷香粥府,115.932,38.941,6,5102.0
山东杂粮煎饼,115.95,38.94,6,5103.0
凯盛国宾温泉度假村-慢摇吧,115.965,38.951,6,5104.0
好运来饭店(建设大街),115.94,38.948,6,5105.0
平价海鲜(安新店),115.947,38.937,6,5106.0
饍缘庄酒楼,115.93700000000001,38.943000000000005,6,5107.0
胡家大院,115.978,38.944,6,5108.0
李师傅,115.936,38.938,6,5109.0
河间正宗大火烧驴肉,115.934,38.939,6,5110.0
2048香辣虾干锅鸭头全国连锁no.8,115.936,38.942,6,5111.0
田家大院,115.958,38.954,6,5112.0
红月农家院,115.979,38.943000000000005,6,5113.0
水上渔家,115.94200000000001,38.954,6,5114.0
重庆百味源麻辣烫火锅,115.936,38.942,6,5115.0
川渝干锅辣鸭头,115.943,38.937,6,5116.0
祥顺斋饭店,115.941,38.934,6,5117.0
同乐饭店,115.963,38.935,6,5118.0
天一烧烤,115.944,38.937,6,5119.0
全福饭店,115.95200000000001,38.938,6,5120.0
渔家傲酒店,115.95200000000001,38.94,6,5121.0
重庆辣妹子火锅麻辣串(安新店),115.936,38.942,6,5122.0
河间万贯驴肉火烧安新no.1,115.94,38.934,6,5123.0
凯盛国宾温泉度假村-韩餐厅,115.965,38.952,6,5124.0
上海灌汤包(驻安新总店),115.939,38.938,6,5125.0
东来顺,115.943,38.926,6,5126.0
筋头巴脑犇一锅,115.94,38.943000000000005,6,5127.0
老口味农家饭,115.96799999999999,38.951,6,5128.0
新星饭店,115.946,38.926,6,5129.0
金斗小吃,115.944,38.926,6,5130.0
钓鱼岛,115.985,38.946,6,5131.0
明旺艺术蛋糕,115.94,38.93,6,5132.0
百味园饺子馆,115.929,38.93,6,5133.0
聚荷园农家院,115.954,38.854,6,5134.0
沙县小吃(建设大街),115.941,38.934,6,5135.0
三孔大酒店,115.941,38.944,6,5136.0
关城小吃,115.94,38.946,6,5137.0
娜子农家院,115.978,38.944,6,5138.0
小福捞,115.932,38.94,6,5139.0
小东北烧烤北京老店安新分店,115.94200000000001,38.938,6,5140.0
二喜饺子城,115.94,38.949,6,5141.0
圈头小吃,115.941,38.941,6,5142.0
白洋淀元妃荷园快餐店,115.978,38.945,6,5143.0
东方美食岛,115.885,38.879,6,5144.0
虹奥大酒店-餐厅,115.941,38.943000000000005,6,5145.0
皇冠蛋糕,115.93799999999999,38.926,6,5146.0
六和美食城,115.94,38.931,6,5147.0
顺兴饭店,115.934,38.929,6,5148.0
大魏庄三福黄焖鸡,115.749,38.847,6,5149.0
日盛居涮肉坊,115.947,38.937,6,5150.0
吉祥饺子馆,115.93299999999999,38.942,6,5151.0
雪蒂斯冰淇淋小吃全国连锁,115.779,38.927,6,5152.0
夜色乐食尚聚会餐厅,115.931,38.935,6,5153.0
海天酒店-餐厅,115.959,38.951,6,5154.0
老汤拉面,115.941,38.937,6,5155.0
食味阁,115.74600000000001,38.846,6,5156.0
中国移动24小时自助服务(迎宾路营业厅),115.928,38.94,6,5157.0
怡香园小吃,115.93799999999999,38.938,6,5158.0
白洋淀美食城,115.941,38.939,6,5159.0
野鱼香餐厅,115.999,38.93,6,5160.0
鱼得水水煮鱼,115.945,38.937,6,5161.0
意式比萨,115.94,38.936,6,5162.0
吉祥馄饨(向东店),115.94,38.931,6,5163.0
嘉和美食,115.94,38.941,6,5164.0
云飞大酒店,115.94,38.946999999999996,6,5165.0
丰宴楼饭店,115.86,38.826,6,5166.0
膳马庙庆伟家常菜,115.749,38.847,6,5167.0
杨傅老厨,115.94,38.936,6,5168.0
农家饭店(安新县农林局西),115.928,38.94,6,5169.0
渥城渔家,115.94,38.949,6,5170.0
全乐小吃,115.929,38.93,6,5171.0
宝岛生态园,115.97200000000001,38.919000000000004,6,5172.0
大桥饭店,115.85600000000001,38.821999999999996,6,5173.0
关城老贾饭店,115.94,38.94,6,5174.0
驴老大,115.92399999999999,38.934,6,5175.0
新时代酒楼旅馆,115.758,38.85,6,5176.0
饍缘庄,115.936,38.942,6,5177.0
凯盛国宾温泉度假村-渔香阁,115.96600000000001,38.952,6,5178.0
交通饭店,115.971,38.949,6,5179.0
佳美云南正宗过桥米线连锁(安新总店),115.93799999999999,38.928000000000004,6,5180.0
凯盛国宾温泉度假村-蒙古风情园,115.964,38.951,6,5181.0
河间名吃驴肉火烧,115.939,38.942,6,5182.0
凯盛国宾温泉度假村-世纪巴黎西餐厅,115.965,38.952,6,5183.0
福盛水上仙茶艺,115.94200000000001,38.937,6,5184.0
嘎子村餐厅,115.991,38.92,6,5185.0
川百福时尚火锅,115.736,38.842,6,5186.0
热摊堡,115.93799999999999,38.934,6,5187.0
药膳焖罐安新加盟店,115.935,38.951,6,5188.0
零号店休闲食品,115.929,38.94,6,5189.0
长悦小吃,115.941,38.941,6,5190.0
真心大包子,115.935,38.938,6,5191.0
华艺酒店,115.837,38.876,6,5192.0
大部落饭店,115.777,38.859,6,5193.0
老刘家饭店,115.934,38.942,6,5194.0
老渔翁饭店,115.941,38.94,6,5195.0
保定渝新干锅鸭头,115.949,38.937,6,5196.0
鸳鸯岛餐厅,115.97399999999999,38.918,6,5197.0
干锅香辣馆,115.93299999999999,38.942,6,5198.0
甜贝蛋糕,115.94,38.933,6,5199.0
大龙烧烤,115.943,38.937,6,5200.0
华乐餐娱楼,115.76,38.851,6,5201.0
凯源食府,115.825,38.873000000000005,6,5202.0
昆洪小吃,115.941,38.944,6,5203.0
桥南饭店,115.935,38.911,6,5204.0
峰子涮肉,115.76,38.851,6,5205.0
渔家乐,115.977,38.949,6,5206.0
家乐园小区,115.94200000000001,38.937,6,5207.0
康乐饭店,115.93,38.898,6,5208.0
华乐时尚火锅老河头店,115.76,38.851,6,5209.0
福运来酒楼,115.932,38.938,6,5210.0
大众小吃(西大街),115.93799999999999,38.928000000000004,6,5211.0
西关饭店,115.931,38.929,6,5212.0
炖鱼馆,115.97200000000001,38.919000000000004,6,5213.0
固始鹅庄,115.721,38.839,6,5214.0
端村全家福,115.73100000000001,38.84,6,5215.0
穆斯林,115.726,38.839,6,5216.0
百姓餐厅,115.971,38.949,6,5217.0
无穷花烤肉,115.945,38.937,6,5218.0
牛羊肉店,115.932,38.94,6,5219.0
炭世界生烤羊腿,115.943,38.937,6,5220.0
田师傅快餐厅,115.925,38.938,6,5221.0
罗洪斌铁锅柴鸡安新店,115.93,38.93,6,5222.0
小辣椒一席之地,115.93700000000001,38.924,6,5223.0
帝冠蛋糕,115.94,38.933,6,5224.0
鑫源饺子馆,115.93700000000001,38.928000000000004,6,5225.0
随和园饭店,115.93,38.934,6,5226.0
小乐小吃,115.941,38.927,6,5227.0
端村云飞饭店,115.95100000000001,38.855,6,5228.0
食乐园,115.92299999999999,38.935,6,5229.0
食里香饭店,115.87100000000001,38.889,6,5230.0
长江餐厅,115.831,38.874,6,5231.0
乐食园小吃,115.941,38.939,6,5232.0
凯盛国宾温泉度假村-中餐厅,115.965,38.952,6,5233.0
甜鑫园,115.928,38.94,6,5234.0
双新小吃,115.925,38.938,6,5235.0
公婆饼,115.975,38.92,6,5236.0
异国风情园-冷饮休闲部,115.973,38.916,6,5237.0
京福宾馆,115.936,38.922,6,5238.0
川南营养快餐,115.93799999999999,38.928000000000004,6,5239.0
永祥饭店,115.928,38.896,6,5240.0
火中雪冰火锅,115.92299999999999,38.931999999999995,6,5241.0
食全酒美饭店,115.87200000000001,38.889,6,5242.0
紫荷美食城,115.82799999999999,38.874,6,5243.0
迎宾餐厅,115.779,38.86,6,5244.0
荷塘饭店,115.98700000000001,38.943000000000005,6,5245.0
翼酷烤翅安新店,115.943,38.937,6,5246.0
晶坤饭店,115.94200000000001,38.937,6,5247.0
杨军炖菜馆,115.93299999999999,38.952,6,5248.0
更强包子,115.94,38.942,6,5249.0
京洋酒楼,115.93700000000001,38.939,6,5250.0
御字号,115.94,38.942,6,5251.0
全国饭店,115.919,38.938,6,5252.0
香聚缘排骨鱼,115.939,38.927,6,5253.0
